ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress	Aasta
2057518	60000	5	169.8	Vajab renoveerimist	1996	Nurme tee 1 Harku Harku vald Harjumaa	2013
2057519	60000	5	169.8	Vajab renoveerimist	1996	Nurme tee 1 Harku Harku vald Harjumaa	2013
2057521	60000	5	169.8	Vajab renoveerimist	1996	Nurme tee 1 Harku Harku vald Harjumaa	2013
2057522	60000	5	169.8	Vajab renoveerimist	1996	Nurme tee 1 Harku Harku vald Harjumaa	2013
2057526	56000	6	147.8	Valmis	2006	Roonurme tee 8a Muuga Viimsi vald Harjumaa	2013
2057532	105000	4	128	Uus	2008	Laine Eisma Vihula vald Lääne-Virumaa	2013
2057533	25000	4	132	Vajab san. remonti	1974	Metsa 12 Laatre Tõlliste vald Valgamaa	2013
2057541	20900	NA	241	NA	2008	Uus 20 Kadrina Kadrina vald Lääne-Virumaa	2013
2057548	79000	1	228	NA	1992	Kullioru Mäeselja Puhja vald Tartumaa	2013
2057590	30000	NA	452	NA	1917	Rüütli 16 Paide Järvamaa	2013
2057592	60000	5	251.9	Valmis	1996	Ristiku 4a Jõhvi Jõhvi vald Ida-Virumaa	2013
2057593	1e+05	4	323	Valmis	1980	Sõpruse 95 Kasepää Kasepää vald Jõgevamaa	2013
2057594	6600	4	107	NA	1937	Saunsaare Leipste Saarde vald Pärnumaa	2013
2057600	1e+05	5	229	Renoveeritud	1987	Kesk 10 Torma Torma vald Jõgevamaa	2013
2057622	157000	NA	336	NA	1995	Kevade 9 Jõhvi Jõhvi vald Ida-Virumaa	2013
2057638	167000	4	114.5	NA	2004	Ämma põik 7 Tallinn Harjumaa	2013
2057640	129600	4	112	Renoveeritud	1955	Tamme Vana-Kuuste Kambja vald Tartumaa	2013
2057642	2e+05	5	218	Uus	2004	Karukella 11 Laulasmaa Keila vald Harjumaa	2013
2057643	144000	5	134	Uus	2008	Künnapuu tee 12 Rae vald Harjumaa	2013
2057644	45000	4	121.2	NA	1961	Lai 6 Sindi Pärnumaa	2013
2057645	75000	8	178	Renoveeritud	1965	Mere 2 Leisi vald Saaremaa	2013
2057664	99000	5	154.5	NA	2000	Sireli Laulasmaa Keila vald Harjumaa	2013
2057685	29900	5	NA	Uus	2010	Jõekääru Saunja Lääne-Nigula vald Läänemaa	2013
2057695	69000	5	160	Keskmine	1997	Eva Tornim<U+00E1>e Laulasmaa Keila vald Harjumaa	2013
2057726	670000	9	570	Uus	2005	Viige Kakumäe Haabersti Tallinn Harjumaa	2013
2057754	29000	3	60	NA	1997	Ülejõe piirkonnas Pärnu Pärnumaa	2013
2057757	35000	6	98.9	NA	1947	Uus tn. 14 Mõisaküla Viljandimaa	2013
2057779	234000	9	237	NA	2008	Salu tee Haabneeme Viimsi vald Harjumaa	2013
2057787	1e+05	NA	1155	Vajab renoveerimist	1901	Kulina mõis Vinni vald Lääne-Virumaa	2013
2057789	186000	6	150	NA	1999	Vahtra pst 5 Rakvere Lääne-Virumaa	2013
2057801	450000	3	NA	Uus	2013	Ojamäe Jõeääre Langa Padise vald Harjumaa	2013
2057803	1200000	NA	3000	NA	1965	Katusepapi 1c Sikupilli Lasnamäe-Kesklinna p Kesklinn Tallinn Harjumaa	2013
2057811	59999	4	100	Keskmine	1958	Mulla Märjamaa vald Raplamaa	2013
2057817	205000	5	233	Renoveeritud	1966	Külma 14 Haabersti Tallinn Harjumaa	2013
2057819	258500	8	570	Keskmine	2007	Krõlli väikekoht 22 Laulasmaa Keila vald Harjumaa	2013
2057827	34900	3	108	Vajab san. remonti	1924	Võllaskatku talu Soodla Anija vald Harjumaa	2013
2057829	175000	6	202	Uus	2006	Saialille tee 20 Maardu Harjumaa	2013
2057869	145000	5	134	Valmis	2006	Aali tee 24 Kostivere Jõelähtme vald Harjumaa	2013
2057872	167000	5	192	Valmis	2005	Seedri tn Jüri Rae vald Harjumaa	2013
2057874	156000	4	258.5	NA	2008	Paia Tuulna Keila vald Harjumaa	2013
2057875	2e+05	5	180.4	Uus	2008	Andrekse tee 9 Karla Rae vald Harjumaa	2013
2057880	639999	10	300	Vajab renoveerimist	1960	Kõruse Kordoni Kõruse Kihelkonna vald Saaremaa	2013
2057911	48000	5	148.9	Vajab renoveerimist	1912	Kärpla Kärpla Kehtna vald Raplamaa	2013
2057927	18500	NA	1013.9	NA	1986	Tuule tn 3 Vändra Vändra vald (alev) Pärnumaa	2013
2057936	123000	4	137	Uus	2006	Ristiku tee 3 Tammiste Sauga vald Pärnumaa	2013
2057944	99000	4	126	NA	2010	Tulbi tn Raasiku Raasiku vald Harjumaa	2013
2057945	19500	3	90	NA	1950	Mõisavahe 3 Koigi Koigi vald Järvamaa	2013
2057947	139900	5	152.4	NA	2007	Jugapuu tee 25 Randvere Viimsi vald Harjumaa	2013
2057954	7000	3	48.9	Valmis	1996	 Konna 189 Vaivara Vaivara vald Ida-Virumaa	2013
2057974	9900	5	87	NA	1895	  Torila Alatskivi vald Tartumaa	2013
2058022	109000	3	60	Uus	2008	Hoo tee Suurupi Harku vald Harjumaa	2013
2058027	53000	3	55	Valmis	1925	Uus-Sauga 29 Pärnu Pärnumaa	2013
2058110	395000	5	205	Uus	2008	Kajaka Pärnu Pärnumaa	2013
2058127	458000	5	243	Uus	2004	Randvere tee 122 Pirita Tallinn Harjumaa	2013
2058128	458000	5	243	Uus	2004	Randvere tee 122 Pirita Tallinn Harjumaa	2013
2058129	458000	5	243	Uus	2004	Randvere tee 122 Pirita Tallinn Harjumaa	2013
2058130	458000	5	243	Uus	2004	Randvere tee 122 Pirita Tallinn Harjumaa	2013
2058136	194900	4	185	Renoveeritud	2002	Arukase tee 6 Püünsi Püünsi Viimsi vald Harjumaa	2013
2058141	80900	NA	202	Uus	2009	Vindi tee 1 Kulli Raasiku vald Harjumaa	2013
2058143	113000	6	270	Uus	2006	Talu tee Tõrvandi Ülenurme vald Tartumaa	2013
2058167	268900	10	326	Uus	2007	Mõisavälja 14 Vahi Tartu vald Tartumaa	2013
2058192	589000	8	328	Renoveeritud	1907	Ravi 10 Kesklinn Tallinn Harjumaa	2013
2058213	94000	5	174.1	Valmis	2004	Kuusiku . Kohila Kohila vald Raplamaa	2013
2058221	78000	4	160	Renoveeritud	1992	Metsa 9 Mustvee Jõgevamaa	2013
2058230	55000	4	160	Vajab renoveerimist	1950	Väikse-Liivakse Kulli Hummuli vald Valgamaa	2013
2058246	130000	3	143.7	Valmis	1987	Tamme tee 2 Pringi Viimsi vald Harjumaa	2013
2058247	7500	5	123.2	NA	1920	Väinjärve tee 12 Koeru Koeru vald Järvamaa	2013
2058254	42000	3	83.3	Valmis	1990	Vahe 2 Valga Valgamaa	2013
2058256	99900	5	168	Valmis	1963	Veski 5 Rakvere Lääne-Virumaa	2013
2058263	17000	4	150	Vajab renoveerimist	1974	Matsi kinnistu Mõtsu Varbla vald Pärnumaa	2013
2058268	36000	3	127	Vajab san. remonti	1985	Ööbiku maja . Vana-Kaiu Kaiu vald Raplamaa	2013
2058324	17000	2	13	NA	2012	Harjumaa Tallinn Harjumaa	2013
2058378	27500	4	108	Vajab renoveerimist	2012	Lagle aü 7 Kibuna Kernu vald Harjumaa	2013
2058403	100002	5	170	NA	1950	Nelijärve 3 Aegviidu Aegviidu vald Harjumaa	2013
2058404	284000	6	215	NA	2005	Niidu tee 31 Pirita Tallinn Harjumaa	2013
2058415	143500	NA	380	Vajab renoveerimist	2012	Otsa põik 2 Sõrve Harku vald Harjumaa	2013
2058435	239000	6	150	NA	1961	Rajametsa 13 Nõmme Tallinn Harjumaa	2013
2058459	183600	6	170	Uus	2010	talu Saare Kuusalu Kuusalu vald Harjumaa	2013
2058464	155000	4	180	NA	2006	Toome tee 10 Randvere Viimsi vald Harjumaa	2013
2058476	133000	4	134	NA	2010	Veteran küla Uusküla Jõelähtme vald Harjumaa	2013
2058519	175000	5	388.6	Uus	2006	Kirsi 1 Viljandi Viljandimaa	2013
2058520	52000	5	149.1	Valmis	1977	Suur-Kaare Viljandi Viljandimaa	2013
2058523	59900	3	191.6	Keskmine	1995	Maidlametsa 21 Maidla Saue vald Harjumaa	2013
2058611	89500	5	201.5	Renoveeritud	1985	Oktoobri 17 Kallaste Tartumaa	2013
2058616	99900	5	220	Renoveeritud	1995	Kevade 2C Viljandi Viljandimaa	2013
2058619	118000	3	160.4	Uus	2008	Kirsi tee Maramaa Tartu vald Tartumaa	2013
2058621	59999	4	100	Keskmine	1958	Mulla Märjamaa vald Raplamaa	2013
2058640	207000	5	193.3	Uus	2005	Pärtle tee 1 Lubja Viimsi vald Harjumaa	2013
2058676	76700	4	86	Valmis	1964	Türi Türi vald Järvamaa	2013
2058685	574000	6	260	Valmis	2009	20 Haabneeme Viimsi vald Harjumaa	2013
2058686	119000	5	240	NA	2011	Küti tee 11 Haabneeme Viimsi vald Harjumaa	2013
2058691	127820	4	95	Renoveeritud	2004	Kassikäppa tee Tutermaa Harku vald Harjumaa	2013
2058693	182000	5	264	NA	2009	Aasa tee 1 Pringi Viimsi vald Harjumaa	2013
2058694	120000	4	178	NA	2009	Aasa tee 1 Püünsi Viimsi vald Harjumaa	2013
2058697	49000	3	90	Valmis	1923	Mihkli 1 Sagadi Vihula vald Lääne-Virumaa	2013
2058710	375000	7	289.8	Valmis	2003	Pilliroo tn Nõmme Tallinn Harjumaa	2013
2058726	80000	4	155.1	Uus	2006	Takja tn Tammiste Sauga vald Pärnumaa	2013
2058750	348000	5	210	Uus	2013	Mõtuse 20 Kristiine Tallinn Harjumaa	2013
2058762	34000	NA	133.9	Vajab renoveerimist	1938	Posti 12a Kohtla-Nõmme Kohtla-Nõmme vald Ida-Virumaa	2013
2058767	40000	3	108.4	Vajab renoveerimist	1964	Ristiku tn 5a Elva Tartumaa	2013
2058807	32000	5	209.5	Keskmine	1990	Uus-Lepiku Salutaguse Koeru vald Järvamaa	2013
2058813	66950	5	221.8	Valmis	1989	Vana-Kaiu küla Vana-Kaiu Kaiu vald Raplamaa	2013
2058817	95000	9	402	Valmis	1993	Koolimaja tee 19 Pulli Sauga vald Pärnumaa	2013
2058821	27000	2	47	Valmis	1983	Pähklisalu Uusküla Rapla vald Raplamaa	2013
2058828	158000	5	170	Valmis	2005	Huulheina tee 60 Maardu Harjumaa	2013
2058830	158000	5	170	Valmis	2005	Huulheina tee 60 Muuga Viimsi vald Harjumaa	2013
2058831	275000	4	175	NA	2007	Kodusalu tee Tänassilma Saku vald Harjumaa	2013
2058844	10550	3	96.7	NA	1918	Saunaoja Koogiste Kehtna vald Raplamaa	2013
2058859	23000	3	72.3	Vajab san. remonti	1931	Sõeru talu Kesu Vigala vald Raplamaa	2013
2058899	70000	10	250	Vajab san. remonti	1950	lehe 20 Kukruse Kohtla-Järve Ida-Virumaa	2013
2058917	173000	NA	360	Renoveeritud	1905	J.Kärneri 6 Elva Tartumaa	2013
2059005	145000	5	137.3	Uus	2013	Ploomi tn. 7 Viljandi Viljandimaa	2013
2059034	499000	4	213.3	Valmis	2005	Nurme põik Haabneeme Viimsi vald Harjumaa	2013
2059044	550000	7	309	Valmis	2010	Seedermänni tee 15 Laiaküla Viimsi vald Harjumaa	2013
2059045	146996.79	4	102	Valmis	1951	Anti mere ääres 1 Eisma Vihula vald Lääne-Virumaa	2013
2059050	17000	3	88	Valmis	1964	Papli tn Kiviõli Ida-Virumaa	2013
2059092	27000	5	286.9	Vajab renoveerimist	1912	Meiereimaa Kastna Tõstamaa vald Pärnumaa	2013
2059093	41900	4	80	Vajab renoveerimist	1960	Muru 15 Jõhvi Jõhvi vald Ida-Virumaa	2013
2059110	189000	5	123	Valmis	2008	Sädeme Haabersti Tallinn Harjumaa	2013
2059114	15200	2	38.6	Vajab san. remonti	1975	Luha 8 Paide Järvamaa	2013
2059117	130000	7	359	San. remont tehtud	1982	 43 Variku Tartu Tartumaa	2013
2059121	172000	5	224.8	Renoveeritud	1969	Elva Tammelinn Tartu Tartumaa	2013
2059124	56800	5	104	Uus	2013	Palkmaja-suvila sinu krundile  Tartu Tartumaa	2013
2059152	35000	4	79	Valmis	1946	Marja 6 Mustvee Jõgevamaa	2013
2059154	19999	3	152.4	Vajab renoveerimist	1978	Paju Mustmätta Lüganuse vald Ida-Virumaa	2013
2059163	5e+05	7	330	Valmis	2009	Põhjatamme Ihaste Tartu Tartumaa	2013
2059174	40000	5	236	San. remont tehtud	1989	Loimu Taikse Türi vald Järvamaa	2013
2059177	45000	NA	125	NA	2010	Salumetsa Pilka Luunja vald Tartumaa	2013
2059179	95000	5	219.4	Uus	2009	Kurevere Sangaste vald Valgamaa	2013
2059181	119000	7	277	Valmis	2006	Talu tee 7 Tõrvandi Ülenurme vald Tartumaa	2013
2059185	154000	8	290.8	Valmis	1986	Vana-Keila mnt x Saue Harjumaa	2013
2059186	150000	6	270	Valmis	1996	Hälli põik 10 Haabersti Tallinn Harjumaa	2013
2059193	29500	6	252	Vajab san. remonti	1923	Kurge Läste Tapa vald Lääne-Virumaa	2013
2059227	72000	4	130	Keskmine	2001	Kuningamäe küla Kuningamäe Põltsamaa vald Jõgevamaa	2013
2059244	2e+05	5	178	NA	2005	Lütserni 16 Muuga Maardu Harjumaa	2013
2059249	98000	NA	145	Uus	2010	Õvi Küla Tartu vald Tartumaa	2013
2059255	120000	5	150	NA	1949	Kõidu Metsa Käru Käru vald Raplamaa	2013
2059321	274820.09	6	240	NA	2005	Kilde 8 Haabersti Tallinn Harjumaa	2013
2059323	220300	4	175	NA	2004	Kivimäe 6 Kernu Kernu vald Harjumaa	2013
2059325	223690.77	5	280	Uus	2010	Kodusalu tee 5 Nõmme Tallinn Harjumaa	2013
2059326	223690	5	280	Uus	2010	Kodusalu tee 5 Tänassilma Saku vald Harjumaa	2013
2059342	254500	5	218	NA	2000	Käärti tee Haabneeme Viimsi vald Harjumaa	2013
2059347	146996	6	163	NA	1982	Lepa 11 Kohila Kohila vald Raplamaa	2013
2059369	165000	5	147	NA	1986	Rõika 33 Haabersti Tallinn Harjumaa	2013
2059417	154000	5	168	Vajab renoveerimist	1959	Heinamaa tn 13 Haabersti Tallinn Harjumaa	2013
2059424	540	5	134	Valmis	2006	Aali tee 24 Kostivere Jõelähtme vald Harjumaa	2013
2059429	29000	3	73.8	Vajab renoveerimist	1923	Põldmäe Jõelähtme Jõelähtme vald Harjumaa	2013
2059430	34000	3	279	Valmis	1920	 1 Katela Sõmeru vald Lääne-Virumaa	2013
2059434	290000	5	245.3	Uus	2009	Ülevälja Soinaste Ülenurme vald Tartumaa	2013
2059447	79000	4	158.5	Valmis	1978	Luha Viljandi Viljandimaa	2013
2059449	2000	5	183	Valmis	2007	Kivikirve tee Jõelähtme vald Harjumaa	2013
2059460	1100	6	149	Valmis	2004	 Pirita Tallinn Harjumaa	2013
2059466	240000	6	186	Keskmine	1910	Mere tee Ranniku talu Neeme Jõelähtme vald Harjumaa	2013
2059472	90000	3	127	Uus	2004	Olevi tee Külitse Ülenurme vald Tartumaa	2013
2059487	135000	3	122.8	Uus	2005	Soodla küla Soodla Anija vald Harjumaa	2013
2059490	59000	5	157	NA	1982	Kihlevere Kihlevere Kadrina vald Lääne-Virumaa	2013
2059499	47000	NA	109.1	NA	1936	Türna Pajualuse Jõhvi vald Ida-Virumaa	2013
2059507	260000	6	238.8	Valmis	1939	Ranna tee 46 Pirita Tallinn Harjumaa	2013
2059510	0	6	169	Vajab renoveerimist	1956	Sepavälja Ropka Tartu Tartumaa	2013
2059553	89000	4	97.9	Valmis	2004	Tammiku 22 Uusküla Jõelähtme vald Harjumaa	2013
2059566	60000	3	102	Vajab renoveerimist	1969	Ülesõidu 34 Suurepärene pakkumine Keila Harjumaa	2013
2059567	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059568	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059569	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059570	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059571	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059572	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059573	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059574	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059575	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059576	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059577	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059578	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059579	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059580	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059581	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059583	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059584	25565	5	152.4	Valmis	1980	Ala Helme vald Valgamaa	2013
2059626	29999	2	63.5	Vajab renoveerimist	1922	Tartu mnt 34 Jõhvi Jõhvi vald Ida-Virumaa	2013
2059653	59000	4	109.6	Renoveeritud	1870	Koka Saareküla Laimjala vald Saaremaa	2013
2059655	54500	3	52.6	Renoveeritud	1961	Pärna 9 Haapsalu Läänemaa	2013
2059656	269900	6	250	NA	2010	Suvila 41/2 Nõmme Tallinn Harjumaa	2013
2059668	85000	NA	150	Vajab renoveerimist	1900	Võidu Kallaste Tartumaa	2013
2059670	139000	1	155.4	Uus	2007	Kooli 4 Nurme Sauga vald Pärnumaa	2013
2059673	179000	6	150	Uus	2009	Siimuranna Kodavere Pala vald Jõgevamaa	2013
2059701	90000	8	349	Uus	1997	Alliksaare tee Äigrumäe Viimsi vald Harjumaa	2013
2059705	220000	6	240	Uus	2005	 Maardu Harjumaa	2013
2059706	360000	6	299	NA	1998	Lodjapuu tee 65 Pirita Tallinn Harjumaa	2013
2059723	209000	5	192.5	Vajab renoveerimist	1963	Jaaniku Pirita Tallinn Harjumaa	2013
2059735	105000	3	110	Uus	2010	Huulheina 13 Maardu Harjumaa	2013
2059743	40000	2	NA	Uus	2007	Mereäärse Varbla vald Pärnumaa	2013
2059789	110000	5	170	Vajab renoveerimist	1989	Mureli Tammelinn Tartu Tartumaa	2013
2059827	18000	5	200	Vajab renoveerimist	1943	Aia Puiatu Viljandi vald Viljandimaa	2013
2059829	11900	3	68.5	Valmis	1937	Kooli tee 21 Antsla Antsla vald Võrumaa	2013
2059834	40000	4	86.6	Valmis	1952	Välja Tõrva Valgamaa	2013
2059840	135000	6	260.7	Renoveeritud	1988	Kruusa Elva Tartumaa	2013
2059842	139000	5	135	Vajab renoveerimist	1935	Männiku tee 25 Nõmme Tallinn Harjumaa	2013
2059843	15750	3	50.8	Vajab san. remonti	1953	Kase 23 Valga Valgamaa	2013
2059847	33000	4	119.3	Valmis	1960	Pae 13 Jõhvi Jõhvi vald Ida-Virumaa	2013
2059874	495000	11	313	Renoveeritud	1936	Mere pst. 3 Pärnu Pärnumaa	2013
2059875	495000	11	313	Renoveeritud	1936	Mere pst. 3 Pärnu Pärnumaa	2013
2059876	495000	11	313	Renoveeritud	1936	Mere pst. 3 Pärnu Pärnumaa	2013
2059877	495000	11	313	Renoveeritud	1936	Mere pst. 3 Pärnu Pärnumaa	2013
2059878	495000	11	313	Renoveeritud	1936	Mere pst. 3 Pärnu Pärnumaa	2013
2059894	164000	5	210	Uus	1998	Koidu tee 22 Kelvingi Viimsi vald Harjumaa	2013
2059904	180000	6	140	Uus	1970	Vana-tartu mnt 5 Kesklinn Tallinn Harjumaa	2013
2059906	95000	3	133.9	Renoveeritud	1980	Jõeääre Alajõe Vara vald Tartumaa	2013
2059908	164000	5	210	Uus	1998	Koidu tee 22 Viimsi Kelvingi küla Pirita Tallinn Harjumaa	2013
2059937	140000	7	323	Vajab san. remonti	1978	Sepikoja/Ääsi Ropka Tartu Tartumaa	2013
2059943	119000	5	209.6	Valmis	1986	Männiku 14 Keila Harjumaa	2013
2059960	16600	3	108	Vajab san. remonti	1986	Möldri Tammani talu Irta Koonga vald Pärnumaa	2013
2059964	229000	6	445	Renoveeritud	1990	Västriku 16 Tammelinn Tartu Tartumaa	2013
2059979	245000	7	305	Valmis	1991	Rahe tn 28 Haabersti Tallinn Harjumaa	2013
2059994	79800	4	NA	Renoveeritud	1964	Õuna 8 Otepää Otepää vald Valgamaa	2013
2060011	306000	7	298	Renoveeritud	2004	Läänekaare Nõmme Tallinn Harjumaa	2013
2060022	134000	6	NA	NA	1990	Timuti 21 Variku Tartu Tartumaa	2013
2060087	250000	11	240	Renoveeritud	1936	Õie põik 1 Nõmme Tallinn Harjumaa	2013
2060099	249000	6	312	NA	1994	 Kaasiku Tammispea Kuusalu vald Harjumaa	2013
2060135	250000	NA	351	Vajab renoveerimist	1967	Lepiku tee 63 Pirita Tallinn Harjumaa	2013
2060163	235500	9	198.6	Vajab renoveerimist	1929	Rahu 7 Nõmme Tallinn Harjumaa	2013
2060174	220400	5	150	Uus	2006	Spordi 21 Keila Harjumaa	2013
2060193	155000	4	123.4	Uus	2007	Kopra tee 5 - 1 Rae vald Harjumaa	2013
2060223	340000	5	202	Valmis	2003	Nurme Põik Haabneeme Viimsi vald Harjumaa	2013
2060224	29000	4	99.9	Valmis	1960	Roosna-Alliku Roosna-Alliku vald Järvamaa	2013
2060226	125905	4	164	Uus	2008	Ristiku Viiratsi Viljandi vald Viljandimaa	2013
2060229	149000	4	112	Valmis	2003	Otsa Rebala Jõelähtme vald Harjumaa	2013
2060234	23500	4	350	Valmis	1936	Piigandi Rõngu vald Tartumaa	2013
2060239	92500	5	160	Valmis	2005	Uueveski tee Viljandi Viljandimaa	2013
2060240	149000	4	180	Renoveeritud	1961	Ugala pst 19 Viljandi Viljandimaa	2013
2060242	10500	2	57	Vajab renoveerimist	1957	Palli tn Narva Ida-Virumaa	2013
2060245	32000	7	NA	NA	2009	Roheline 23 Sindi Pärnumaa	2013
2060268	155000	4	140	Valmis	2003	Saluheina tee 30 Maardu Harjumaa	2013
2060275	63000	4	109.2	Renoveeritud	1964	Vahtra Rakvere Lääne-Virumaa	2013
2060279	25000	4	108	NA	1922	Valga mnt. Tihemetsa Saarde vald Pärnumaa	2013
2060289	105000	5	168	Valmis	1988	Võsa Rapla Rapla vald Raplamaa	2013
2060349	194000	5	122	Keskmine	1930	Neeme 23 Põhja-Tallinn Tallinn Harjumaa	2013
2060396	175000	5	231.5	Uus	2011	Kadaka tee 4 Aardlapalu Haaslava vald Tartumaa	2013
2060415	45000	4	121.2	NA	1961	Lai 6 Sindi Pärnumaa	2013
2060426	54000	5	210	Keskmine	1983	Kastolatsi tee 4 Otepää Otepää vald Valgamaa	2013
2060461	19000	2	52.8	Uus	2007	Aroonia 7 Audru Audru vald Pärnumaa	2013
2060482	145000	5	180	Renoveeritud	2001	Kadaka talu Kassinurme Jõgeva vald Jõgevamaa	2013
2060491	183000	3	NA	Uus	2008	Kohila vald Raplamaa	2013
2060493	97000	4	126	Uus	2007	Kakumetsa Kakumetsa Luunja vald Tartumaa	2013
2060497	102000	5	236	Keskmine	1930	Meoma Meoma Vara vald Tartumaa	2013
2060501	159000	5	212	Uus	2013	Koidu tee Alliku Laagri Saue vald Harjumaa	2013
2060520	129900	4	NA	Uus	2007	Eerika Tartu Tartumaa	2013
2060547	22000	3	68.6	Vajab renoveerimist	1959	Metsavahi . Orgita Märjamaa vald Raplamaa	2013
2060555	19000	2	52.8	Uus	2007	Aroonia 7 Audru Audru vald Pärnumaa	2013
2060563	35000	2	62.4	NA	1918	Rehe Sikeldi Rapla vald Raplamaa	2013
2060580	59000	8	181.1	Uus	2007	Kabli Penu Häädemeeste vald Pärnumaa	2013
2060591	135000	8	230	NA	1980	Võruvälja Karlova Tartu Tartumaa	2013
2060592	135000	8	230	NA	1980	Võruvälja Karlova Tartu Tartumaa	2013
2060614	212000	7	198	Uus	2009	Liiva põik Lagedi Rae vald Harjumaa	2013
2060624	178900	4	147	Uus	2005	Mereääre 4 Muraste Harku vald Harjumaa	2013
2060628	142500	5	110	NA	1927	Niidi 30 Põhja-Tallinn Tallinn Harjumaa	2013
2060652	105500	5	425	NA	1901	Raadiojaama tee 24 Ülejõe Rae vald Harjumaa	2013
2060654	199000	5	161	NA	1954	Päikese pst 15 Nõmme Tallinn Harjumaa	2013
2060660	52000	2	46.9	NA	1959	Rauna põik 1 Saue Harjumaa	2013
2060667	320000	7	320	Uus	2006	Saare 4 Hüüru Saue vald Harjumaa	2013
2060683	33000	5	120	NA	1959	Sputniku 19 Lelle Kehtna vald Raplamaa	2013
2060689	165000	6	237	NA	2004	Tuka Muusika Kernu vald Harjumaa	2013
2060690	150000	6	205	NA	2001	Tooma tee 18 Männiku Saku vald Harjumaa	2013
2060701	90000	4	86	Renoveeritud	1986	Tuuliku tee 2 Vaida Rae vald Harjumaa	2013
2060703	44000	3	NA	Vajab renoveerimist	1910	Valentini Tuulevälja Rae vald Harjumaa	2013
2060722	57000	3	54	NA	2005	Aruküla tee 4 Jüri Rae vald Harjumaa	2013
2060729	95000	5	137	NA	1986	Delfiin 77 Kiisa Saku vald Harjumaa	2013
2060736	190000	4	165.7	NA	1998	Sambla 3 Nõmme Tallinn Harjumaa	2013
2060744	178500	4	132.9	NA	1998	Endla 29 Laulasmaa Keila vald Harjumaa	2013
2060747	169000	5	195	NA	1992	Halla 32 Haabersti Tallinn Harjumaa	2013
2060750	173400	4	103	Keskmine	2002	Kanarbiku Kelvingi Viimsi vald Harjumaa	2013
2060764	145000	3	89.9	NA	1960	Kandle 9A Nõmme Tallinn Harjumaa	2013
2060772	395000	6	320	NA	2007	Karutiigi Alliku Saue vald Harjumaa	2013
2060823	113900	4	163	Renoveeritud	1959	Näituse tn Viljandi Viljandimaa	2013
2060827	52800	3	90	Uus	2013	Palkmaja-suvila ostja krundile  Tallinn Harjumaa	2013
2060833	52800	3	90	Uus	2013	Palkmaja-suvila ostja krundile Tartu Tartumaa	2013
2060861	40000	5	105.6	Valmis	1985	Kose mnt 18/2 Alavere Anija vald Harjumaa	2013
2060863	220000	5	233	Valmis	2004	Tervise põik Keila Harjumaa	2013
2060934	164000	4	173	Uus	2006	Roosipõõsa tee 7 Tallinn Harjumaa	2013
2060935	163990	4	173	Uus	2006	Roosipõõsa tee 7 Rae Rae vald Harjumaa	2013
2060960	134000	6	189	Renoveeritud	1996	Kaevu 86 Pärnu Pärnumaa	2013
2060967	129990	5	218	NA	1986	Kesktänav 27 Sindi Pärnumaa	2013
2060973	12500	12	312	NA	1950	Kukeõue talu Vee Halinga vald Pärnumaa	2013
2060974	70000	3	121.7	NA	2007	Kummeli 22 Tammiste Sauga vald Pärnumaa	2013
2060987	38000	4	132	Uus	2007	Mampli tee 11 Papsaare Audru vald Pärnumaa	2013
2060995	1e+05	3	115	Renoveeritud	1903	Metsaküla Tahkuranna Tahkuranna vald Pärnumaa	2013
2060998	61000	3	90	Renoveeritud	1904	Mäe 11 Lavassaare Lääne-Nigula vald Pärnumaa	2013
2061014	31000	4	100	Renoveeritud	1980	Pihlaka tee 7 Tali Saarde vald Pärnumaa	2013
2061016	77000	4	207	Vajab renoveerimist	1935	Põlde Varbla Varbla vald Pärnumaa	2013
2061043	133000	4	1024	Uus	2006	Ristiku tee Tammiste Sauga vald Pärnumaa	2013
2061051	124900	4	157	Uus	2008	Rähni Sindi Pärnumaa	2013
2061053	19000	3	330	NA	1803	Sarve Karinõmme Koonga vald Pärnumaa	2013
2061062	119000	4	115	Uus	2007	Tiigi 10 Sauga Sauga vald Pärnumaa	2013
2061067	90000	5	183	NA	1978	Ugandi 26 Pärnu Pärnumaa	2013
